name,category,lat,lon,country_code,rarity,floor_price_tdi,mint_difficulty,is_shiny,card_number,edition,token_id,tdc_per_24h,bonus_pct,game_resource,visitors_per_year,geopolitical_score,description,fun_fact,wiki_url,is_featured,source
Mount Olympus,mountain_peak,40.086,22.357,GR,uncommon,5.0,2,0,882,genesis,100882,25,20,culture,100000,25,"2,917m. Home of 12 Olympian gods in mythology. National park.",Gods supposedly lived here — humans could never reach summit until 1913,,0,seed
Mount Pinatubo Crater Lake,volcano,15.143,120.35,PH,uncommon,5.0,2,0,640,genesis,100640,25,40,energy,300000,25,1991 eruption created 800m crater lake. Healing. Stunning.,,https://upload.wikimedia.org/wikipedia/commons/thumb/d/d9/Pinatubo_crater_lake.jpg/640px-Pinatubo_crater_lake.jpg,0,seed
Musandam Fjords,nature_sanctuary,26.2,56.34,OM,uncommon,5.0,2,0,754,genesis,100754,25,40,culture,800000,25,Arabia Norway. Dramatic fjords. Dolphins. Rare geologic formation.,Oman territory completely separated from rest of country by UAE,,0,seed
Musandam Fjords Oman,nature_sanctuary,26.2,56.3,OM,uncommon,5.0,2,0,606,genesis,100606,25,40,culture,800000,25,Arabia's Norway. Dramatic fjords. Dolphins. Strategic Hormuz position.,,https://upload.wikimedia.org/wikipedia/commons/thumb/c/c1/Musandam_Khasab.jpg/640px-Musandam_Khasab.jpg,0,seed
My Son Hindu Sanctuary,ancient_ruins,15.773,108.128,VN,uncommon,5.0,2,0,341,genesis,100341,25,45,culture,1500000,25,Cham temple complex. 4th-13th century. Partially destroyed by US bombs.,,,0,seed
NASDAQ Times Square,stock_exchange,40.756,-73.987,US,uncommon,5.0,2,0,17,genesis,100017,25,85,credits,200000,70,"$21T+ market cap. World's first electronic exchange. Apple, Microsoft, Google.",No physical trading floor — purely electronic,,0,seed
NVIDIA Santa Clara,tech_giant,37.352,-121.985,US,uncommon,5.0,2,0,231,genesis,100231,25,170,intel,200000,25,AI chip monopoly. $3T+ valuation. H100 GPU controls AI.,Jensen Huang started in a Denny's booth,,0,seed
Nan Madol Micronesia,ancient_ruins,6.844,158.34,FM,uncommon,5.0,2,0,540,genesis,100540,25,45,culture,1500000,25,Venice of the Pacific. Artificial island city 1200 AD. UNESCO.,Stones weigh up to 50 tons — brought by canoe from distant islands,,0,seed
Naoshima Art Island,museum,34.46,133.99,JP,uncommon,5.0,2,0,634,genesis,100634,25,30,culture,2500000,25,Contemporary art island. Benesse House. Yayoi Kusama pumpkins.,,https://upload.wikimedia.org/wikipedia/commons/thumb/b/b4/Naoshima_art_island.jpg/640px-Naoshima_art_island.jpg,0,seed
Nara Deer Park,ancient_ruins,34.682,135.838,JP,uncommon,5.0,2,0,851,genesis,100851,25,45,culture,1500000,25,"1,300 sacred deer roam free. Todai-ji. 8th century capital.",Deer are considered divine messengers — protected by law since 768 AD,https://upload.wikimedia.org/wikipedia/commons/thumb/d/de/Nara_deer.jpg/640px-Nara_deer.jpg,0,seed
Nara Todai-ji Temple,religious_site,34.689,135.84,JP,uncommon,5.0,2,0,356,genesis,100356,25,40,culture,3000000,25,World's largest wooden building. 15m bronze Buddha. Sacred deer roam freely.,,,0,seed
Nasir al-Mulk Mosque Shiraz,religious_site,29.608,52.535,IR,uncommon,5.0,2,0,311,genesis,100311,25,40,culture,3000000,25,Pink Mosque. Stunning stained glass rainbow light play. 1888.,,,0,seed
Nemrut Dağ,ancient_ruins,37.981,38.741,TR,uncommon,5.0,2,0,728,genesis,100728,25,45,culture,1500000,25,"2,150m summit. Giant stone heads of gods and king. 1st century BC.",Heads were knocked off by earthquakes — bodies still buried,,0,seed
Neuschwanstein Castle,royal_palace,47.558,10.75,DE,uncommon,5.0,2,0,405,genesis,100405,25,70,culture,200000,25,Mad King Ludwig's fairy tale castle 1869. Disneyland inspiration. 1.5M/yr.,Basis for Sleeping Beauty Castle in Disneyland,,0,seed
Ngorongoro Crater Tanzania,nature_sanctuary,-3.22,35.5,TZ,uncommon,5.0,2,0,583,genesis,100583,25,40,culture,800000,25,"World's largest intact caldera. 30,000 animals.",,https://upload.wikimedia.org/wikipedia/commons/thumb/7/73/Ngorongoro_Crater.jpg/640px-Ngorongoro_Crater.jpg,0,seed
Niamey,capital_city,13.512,2.125,NE,uncommon,5.0,2,0,1073,genesis,101073,25,75,credits,10000000,80,Niger capital. Uranium deposits. Sahel hub. 2023 military coup.,Niger controls 7% of world uranium — France dependent on it for nuclear power,,0,city_seed
Nikko Tosho-gu,religious_site,36.758,139.598,JP,uncommon,5.0,2,0,854,genesis,100854,25,40,culture,3000000,25,Tokugawa mausoleum. 1000 year cedar forest. Ornate gold shrine.,Deliberately left one pillar inverted — perfection angers gods,,0,seed
Nikko Tosho-gu Shrine,religious_site,36.758,139.598,JP,uncommon,5.0,2,0,359,genesis,100359,25,40,culture,3000000,25,"Tokugawa shogun mausoleum. Ornate gold lacquer. 1,000 year cedar forest.",,,0,seed
Nizwa Fort,royal_palace,22.934,57.531,OM,uncommon,5.0,2,0,756,genesis,100756,25,70,culture,200000,25,17th century. Huge cylindrical tower. Famous goat market.,Largest fort in Oman — had boiling oil channel for attackers,,0,seed
Noravank Monastery,religious_site,39.677,45.23,AM,uncommon,5.0,2,0,778,genesis,100778,25,40,culture,3000000,25,13th century. Red rock canyon. Double staircase church facade.,Armenia has 4000 monasteries — highest density per km² of any religion,,0,seed
OPEC Vienna,international_org,48.209,16.372,AT,uncommon,5.0,2,0,113,genesis,100113,25,80,intel,200000,25,13 countries. Controls 44% of world oil. Sets global prices.,,,0,seed
Oaxaca Monte Albán,ancient_ruins,17.044,-96.768,MX,uncommon,5.0,2,0,551,genesis,100551,25,45,culture,1500000,25,UNESCO. Zapotec capital 500 BC–700 AD. Hilltop astronomical observatory.,,,0,seed
Okefenokee Swamp Georgia,nature_sanctuary,30.7,-82.3,US,uncommon,5.0,2,0,596,genesis,100596,25,40,culture,800000,25,"Largest blackwater swamp in North America. 400,000 alligators. UNESCO Biosphere.",,,0,seed
Okinawa Ryukyu Castle,royal_palace,26.217,127.719,JP,uncommon,5.0,2,0,857,genesis,100857,25,70,culture,200000,25,Ryukyu Kingdom capital. UNESCO. Shuri Castle. Unique architecture.,Burned to ground twice — 1945 WWII and 2019 fire — rebuilt both times,,0,seed
Okinawa Shuri Castle,royal_palace,26.217,127.719,JP,uncommon,5.0,2,0,635,genesis,100635,25,70,culture,200000,25,"Ryukyu Kingdom palace. UNESCO. Burned 1945, rebuilt 1992, burned 2019.",,,0,seed
Olduvai Gorge,ancient_ruins,-2.995,35.35,TZ,uncommon,5.0,2,0,267,genesis,100267,25,45,culture,1500000,25,Cradle of Mankind. 3.6M year old human footprints. Homo habilis found here.,,,0,seed
Olympia Ancient Site,ancient_ruins,37.638,21.63,GR,uncommon,5.0,2,0,880,genesis,100880,25,45,culture,1500000,25,UNESCO. Original Olympic games 776 BC. Zeus temple. Altar.,Winners received olive wreath — but also lifetime stipends and front row seats,,0,seed
Oman Khazaen Economic City,mega_port,23.5,58.0,OM,uncommon,5.0,2,0,531,genesis,100531,25,60,credits,200000,60,Oman's logistics hub. Port Sultan Qaboos. China partnership.,,,0,seed
Omo River Valley,ancient_ruins,5.5,36.2,ET,uncommon,5.0,2,0,586,genesis,100586,25,45,culture,1500000,25,Oldest human fossils. 3.3M year old Lucy found nearby. Hadar.,,,0,seed
Omo Valley Tribes,ancient_ruins,5.8,36.5,ET,uncommon,5.0,2,0,259,genesis,100259,25,45,culture,1500000,25,Last untouched tribal cultures. 16 different ethnic groups.,,,0,seed
Orvieto Cathedral,religious_site,42.718,12.113,IT,uncommon,5.0,2,0,870,genesis,100870,25,40,culture,3000000,25,Striped facade. Luca Signorelli Last Judgement frescoes. 1290.,Built on volcanic tufa rock — underground city of Etruscan tunnels beneath,,0,seed
Ouarzazate Morocco,ancient_ruins,30.92,-6.89,MA,uncommon,5.0,2,0,589,genesis,100589,25,45,culture,1500000,25,"Hollywood of Africa. 50+ films shot here. Gladiator, Game of Thrones.",,https://upload.wikimedia.org/wikipedia/commons/thumb/4/44/Ouarzazate_kasbah.jpg/640px-Ouarzazate_kasbah.jpg,0,seed
Palau Jellyfish Lake,nature_sanctuary,7.154,134.376,PW,uncommon,5.0,2,0,655,genesis,100655,25,40,culture,800000,25,Swim with millions of stingless jellyfish. Unique evolutionary isolation.,Jellyfish evolved to lose their sting — no predators in lake,https://upload.wikimedia.org/wikipedia/commons/thumb/b/b9/Jellyfish_Lake_Palau.jpg/640px-Jellyfish_Lake_Palau.jpg,0,seed
Palawan Underground River,cave_system,10.175,118.81,PH,uncommon,5.0,2,0,641,genesis,100641,25,25,materials,200000,25,UNESCO. World's longest navigable underground river. 8.2km. New 7 Wonder Nature.,,https://upload.wikimedia.org/wikipedia/commons/thumb/9/98/Palawan_Underground_River.jpg/640px-Palawan_Underground_River.jpg,0,seed
Palenque Maya Ruins,ancient_ruins,17.484,-92.046,MX,uncommon,5.0,2,0,552,genesis,100552,25,45,culture,1500000,25,UNESCO. Maya jungle city. Temple of Inscriptions. Lord Pakal tomb.,,,0,seed
Palmyra Ruins,ancient_ruins,34.554,38.287,SY,uncommon,5.0,2,0,749,genesis,100749,25,45,culture,1500000,25,"UNESCO. ""Bride of the Desert"". ISIS demolished. Partly restored.",Syrian archaeologist Khaled al-Asaad beheaded for refusing to reveal artifacts location,,0,seed
Pamir Highway Tajikistan,mountain_peak,37.9,73.8,TJ,uncommon,5.0,2,0,611,genesis,100611,25,20,culture,100000,25,"World's second highest road. 4,655m. M41. Remote. Silk Road legend.",,,0,seed
Pamir Plateau,mountain_peak,38.0,73.5,TJ,uncommon,5.0,2,0,766,genesis,100766,25,20,culture,100000,25,Roof of the World. Average 4000m. Wakhan Corridor.,Where Silk Road crossed — merchants rested before deadly passes,,0,seed
Pampas Grasslands Argentina,agri_megafarm,-34.0,-62.0,AR,uncommon,5.0,2,0,128,genesis,100128,25,50,food,200000,25,South America soy + beef giant. 50M cattle. $24B exports.,,,0,seed
Panama Darien Gap,ancient_forest,7.9,-77.7,PA,uncommon,5.0,2,0,914,genesis,100914,25,35,food,200000,25,Roadless jungle. Only break in Pan-American Highway. Narco territory.,"Only gap in 30,000km road from Alaska to Argentina — intentionally kept roadless",,0,seed
Pantanal Wetlands Brazil,nature_sanctuary,-17.0,-57.0,BR,uncommon,5.0,2,1,446,genesis,100446,25,40,culture,800000,25,"World's largest tropical wetland. 150,000 km². Jaguars. UNESCO.",,,0,seed
Papua New Guinea Highlands,ancient_ruins,-5.886,144.231,PG,uncommon,5.0,2,0,546,genesis,100546,25,45,culture,1500000,25,"800+ languages. 7,000 year old farming valleys. Untouched tribes.",Most linguistically diverse place on Earth,,0,seed
Park Güell Barcelona,nature_sanctuary,41.414,2.153,ES,uncommon,5.0,2,0,398,genesis,100398,25,40,culture,800000,25,Gaudí mosaic park. Dragon staircase. Best Barcelona panorama.,,,0,seed
Pasargadae Cyrus Tomb,ancient_ruins,30.194,53.166,IR,uncommon,5.0,2,0,734,genesis,100734,25,45,culture,1500000,25,"Tomb of Cyrus the Great. 2,500 years old. UNESCO.",Alexander the Great visited and wept here in respect,,0,seed
Pashupatinath Temple,religious_site,27.71,85.349,NP,uncommon,5.0,2,0,320,genesis,100320,25,40,culture,3000000,25,Holiest Hindu temple. Open cremation on Bagmati River. Sadhus.,,,0,seed
Patagonia Fjords Chile,nature_sanctuary,-51.0,-75.0,CL,uncommon,5.0,2,0,445,genesis,100445,25,40,culture,800000,25,"2,000km of fjords. Largest wilderness in South America. Condors.",,,0,seed
Patagonia Marble Caves,cave_system,-46.642,-72.663,CL,uncommon,5.0,2,0,667,genesis,100667,25,25,materials,200000,25,Marble Cathedral. Turquoise water reflections in cave walls.,,https://upload.wikimedia.org/wikipedia/commons/thumb/d/d5/Marble_Caves_Chile.jpg/640px-Marble_Caves_Chile.jpg,0,seed
Patagonia Torres del Paine,nature_sanctuary,-50.938,-73.401,CL,uncommon,5.0,2,0,416,genesis,100416,25,40,culture,800000,25,Granite towers. Glaciers. Pumas. UNESCO Biosphere. End of the world.,,,0,seed
Perfume Pagoda Vietnam,religious_site,20.62,105.72,VN,uncommon,5.0,2,0,819,genesis,100819,25,40,culture,3000000,25,Mountain of fragrant traces. Complex of temples carved in cliffs.,Millions of pilgrims hike here during spring festival,,0,seed
Perito Moreno Glacier,glacier,-50.494,-73.05,AR,uncommon,5.0,2,0,424,genesis,100424,25,35,freshwater,200000,25,One of few advancing glaciers. Bridge for walking on it. UNESCO.,Advances 2m per day and calves in dramatic crashes,,0,seed
Phong Nha Cave Vietnam,cave_system,17.558,106.282,VN,uncommon,5.0,2,0,103,genesis,100103,25,25,materials,200000,25,World's largest cave. 9km explored. 200m high chambers.,,,0,seed
Pinatubo Philippines,volcano,15.143,120.35,PH,uncommon,5.0,2,0,430,genesis,100430,25,40,energy,300000,25,1991 eruption — biggest 20th century. 2°C global cooling. Now crater lake.,,,0,seed
Piton de la Fournaise La Réunion,volcano,-21.244,55.708,RE,uncommon,5.0,2,0,428,genesis,100428,25,40,energy,300000,25,Most active volcano in Indian Ocean. Erupts several times/year.,,,0,seed
Plitvice Lakes Croatia,nature_sanctuary,44.881,15.618,HR,uncommon,5.0,2,0,677,genesis,100677,25,40,culture,800000,25,UNESCO. 16 terraced turquoise lakes. Waterfalls connecting them.,,https://upload.wikimedia.org/wikipedia/commons/thumb/d/dc/Plitvice_Lakes.jpg/640px-Plitvice_Lakes.jpg,0,seed
Plitvice Lakes National Park,nature_sanctuary,44.881,15.618,HR,uncommon,5.0,2,0,511,genesis,100511,25,40,culture,800000,25,UNESCO. 16 terraced lakes. Turquoise waterfalls. Croatia.,,https://upload.wikimedia.org/wikipedia/commons/thumb/d/dc/Plitvice_Lakes.jpg/640px-Plitvice_Lakes.jpg,0,seed
Popocatépetl Mexico,volcano,19.023,-98.622,MX,uncommon,5.0,2,0,431,genesis,100431,25,40,energy,300000,25,El Popo. Active stratovolcano. 25M people in danger zone near Mexico City.,"500,000 people live on its slopes",,0,seed
Port Moresby,capital_city,-9.443,147.18,PG,uncommon,5.0,2,0,1071,genesis,101071,25,75,credits,10000000,80,Most dangerous city in Pacific. 800+ languages in PNG.,Papua New Guinea has 840 languages — 12% of all languages on Earth,,0,city_seed
Port of Rotterdam,mega_port,51.9,4.47,NL,uncommon,5.0,2,0,210,genesis,100210,25,60,credits,200000,60,Europe's largest. 15M TEU/yr. European gateway.,,,0,seed
Potala Palace Lhasa,royal_palace,29.657,91.117,CN,uncommon,5.0,2,0,216,genesis,100216,25,70,culture,200000,25,"Dalai Lama's former palace. 13 stories. 1,000 rooms.",,,0,seed
Prambanan Hindu Temples,religious_site,-7.752,110.491,ID,uncommon,5.0,2,0,345,genesis,100345,25,40,culture,3000000,25,Largest Hindu temple in Indonesia. 9th century. 240 temples.,,,0,seed
Preikestolen Pulpit Rock,mountain_peak,58.986,6.19,NO,uncommon,5.0,2,0,515,genesis,100515,25,20,culture,100000,25,"Flat cliff plateau 604m over Lysefjord. 300,000 hikers/yr.",,https://upload.wikimedia.org/wikipedia/commons/thumb/e/e0/Preikestolen.jpg/640px-Preikestolen.jpg,0,seed
Punakha Dzong,royal_palace,27.592,89.868,BT,uncommon,5.0,2,0,324,genesis,100324,25,70,culture,200000,25,Most beautiful monastery in Bhutan. Confluence of two rivers.,,,0,seed
Punjab Breadbasket India,agri_megafarm,30.7,76.0,IN,uncommon,5.0,2,0,127,genesis,100127,25,50,food,200000,25,Green Revolution heart. 20% of India's wheat and rice.,,,0,seed
Qutub Minar,ancient_ruins,28.525,77.185,IN,uncommon,5.0,2,0,783,genesis,100783,25,45,culture,1500000,25,UNESCO. 73m. Tallest brick minaret. 1193. Iron pillar resists rust 2000 years.,Iron pillar composition still not fully understood by metallurgists,,0,seed
Raja Ampat Archipelago,coral_reef,-0.234,130.523,ID,uncommon,5.0,2,0,347,genesis,100347,25,45,food,200000,25,"World's best diving. 1,500 fish species, 540 coral. Pristine.",Has more coral species than anywhere on Earth,,0,seed
Rani Ki Vav Stepwell,ancient_ruins,23.858,72.101,IN,uncommon,5.0,2,0,786,genesis,100786,25,45,culture,1500000,25,UNESCO. Inverted temple. 11th century. 500 sculptures.,Stepwells built for water storage but became art galleries,,0,seed
Ranthambore Fort,royal_palace,26.017,76.502,IN,uncommon,5.0,2,0,793,genesis,100793,25,70,culture,200000,25,10th century fort. Tigers roam through ruins. UNESCO tentative.,Tiger photographed in front of fort gate — most iconic wildlife photo,,0,seed
Red Fort Delhi,royal_palace,28.656,77.241,IN,uncommon,5.0,2,0,784,genesis,100784,25,70,culture,200000,25,UNESCO. Mughal imperial palace. Independence declared here 1947.,Prime Minister addresses nation from here every Independence Day,,0,seed
Reed Flute Cave Guilin,cave_system,25.305,110.264,CN,uncommon,5.0,2,0,628,genesis,100628,25,25,materials,200000,25,"240m crystal cave. Colored lighting. 1,200 year old graffiti.",,,0,seed
Rila Monastery Bulgaria,religious_site,42.133,23.341,BG,uncommon,5.0,2,0,519,genesis,100519,25,40,culture,3000000,25,UNESCO. Most important Bulgarian monastery. 10th century. Frescoes.,,https://upload.wikimedia.org/wikipedia/commons/thumb/4/48/Rila_monastery.jpg/640px-Rila_monastery.jpg,0,seed
Riyadh NEOM Project,tech_giant,28.09,36.612,SA,uncommon,5.0,2,0,526,genesis,100526,25,170,intel,200000,25,$500B futuristic megacity. The Line: 170km straight city. Zero cars.,The Line will house 9M people in 34 sq km,,0,seed
Rock Churches of Tigray,religious_site,13.5,39.3,ET,uncommon,5.0,2,0,584,genesis,100584,25,40,culture,3000000,25,350+ rock-hewn churches scattered across Tigray cliffs. Some inaccessible.,,,0,seed
Rungrado May Day Stadium Pyongyang,sports_arena,39.054,125.788,KP,uncommon,5.0,2,0,75,genesis,100075,25,45,culture,200000,25,"World's largest stadium. 114,000 seats. Arirang Mass Games.",Capacity larger than most cities,,0,seed
Safaricom M-PESA Nairobi,tech_giant,-1.292,36.822,KE,uncommon,5.0,2,0,476,genesis,100476,25,170,intel,200000,25,Mobile money revolution. 50M users. 90% of Kenya's adults use it.,More transactions than Western Union globally,https://upload.wikimedia.org/wikipedia/commons/thumb/6/6f/Safaricom_logo.svg/640px-Safaricom_logo.svg.png,0,seed
Sahara Rock Art Tassili,ancient_ruins,25.5,8.4,DZ,uncommon,5.0,2,0,588,genesis,100588,25,45,culture,1500000,25,"UNESCO. 15,000 rock engravings. 12,000 BC. Shows green Sahara.",,https://upload.wikimedia.org/wikipedia/commons/thumb/8/8e/Tassili_nAjjer_art_rupestre.jpg/640px-Tassili_nAjjer_art_rupestre.jpg,0,seed
Salalah Frankincense,nature_sanctuary,17.019,54.09,OM,uncommon,5.0,2,0,757,genesis,100757,25,40,culture,800000,25,Only place monsoon hits Arabia. Green mountains. Frankincense trees.,One of three places frankincense has grown for 7000 years,,0,seed
Salalah Khareef Monsoon,nature_sanctuary,17.019,54.09,OM,uncommon,5.0,2,0,600,genesis,100600,25,40,culture,800000,25,Only Arabian peninsula place with monsoon. Green mountains in desert.,Tourists drive through clouds like Scotland — in the middle of Arabia,,0,seed
Santorini Akrotiri,ancient_ruins,36.352,25.404,GR,uncommon,5.0,2,0,884,genesis,100884,25,45,culture,1500000,25,Bronze Age city. Minoan Pompeii. Preserved under 1628 BC eruption.,Most complete Bronze Age city — frozen in time like Pompeii but 1600 years earlier,,0,seed
Santorini Oia Sunset,volcano,36.462,25.375,GR,uncommon,5.0,2,0,572,genesis,100572,25,40,energy,300000,25,Caldera island. White-blue churches. Most photographed sunset.,,https://upload.wikimedia.org/wikipedia/commons/thumb/d/d1/Santorini_-_Oia.jpg/640px-Santorini_-_Oia.jpg,0,seed
